Cow_ID;Trt_details;Trt;Trt_order;Week;Block;Size;Duration_per_day;Sum_Steps;Experiment
8506;Stall;No_Exercise;S;6;2_W2019;2.6;1;988;W2019
8506;Stall;No_Exercise;S;6;2_W2019;2.6;1;804;W2019
8506;Stall;No_Exercise;S;6;2_W2019;2.6;1;1035;W2019
8506;Stall;No_Exercise;S;6;2_W2019;2.6;1;932;W2019
8506;Stall;No_Exercise;S;6;2_W2019;2.6;1;1014;W2019
8506;Stall;No_Exercise;S;7;2_W2019;2.6;1;928;W2019
8506;Stall;No_Exercise;S;7;2_W2019;2.6;1;1075;W2019
8506;Stall;No_Exercise;S;7;2_W2019;2.6;1;1286;W2019
8506;Stall;No_Exercise;S;7;2_W2019;2.6;1;1031;W2019
8506;Stall;No_Exercise;S;7;2_W2019;2.6;1;797;W2019
8506;Stall;No_Exercise;S;8;2_W2019;2.6;1;1054;W2019
8506;Stall;No_Exercise;S;8;2_W2019;2.6;1;971;W2019
8506;Stall;No_Exercise;S;8;2_W2019;2.6;1;774;W2019
8506;Stall;No_Exercise;S;8;2_W2019;2.6;1;689;W2019
8506;Stall;No_Exercise;S;8;2_W2019;2.6;1;1002;W2019
